timestamp,func_id,func_name,color
1508190311.366483,1250,[unknown],grey
1508190311.367401,1250,[unknown],grey
1508190311.368345,1250,[unknown],grey
1508190311.369109,1250,[unknown],grey
1508190311.369883,6760,sys_mmap_pgoff,grey
1508190311.370710,2380,_dl_relocate_object,grey
1508190311.371581,3260,do_lookup_x,grey
1508190311.372500,3260,do_lookup_x,grey
1508190311.373435,3260,do_lookup_x,grey
1508190311.374384,1920,__memmove_ssse3_back,grey
1508190311.375359,1250,[unknown],grey
1508190311.376334,230,PyDict_Next,grey
1508190311.377313,1250,[unknown],grey
1508190311.378298,930,PyString_FromString,grey
1508190311.379252,6370,selinux_inode_permission,grey
1508190311.380210,340,PyEval_EvalFrameEx,grey
1508190311.381164,1250,[unknown],grey
1508190311.382137,1250,[unknown],grey
1508190311.383116,340,PyEval_EvalFrameEx,grey
1508190311.384096,4210,google::protobuf::internal::UTF8GenericScan,grey
1508190311.385092,170,PyDict_GetItem,grey
1508190311.386079,1880,__memcmp_sse4_1,grey
1508190311.387067,1430,_PyString_Eq,grey
1508190311.388070,1250,[unknown],grey
1508190311.389036,4370,google::protobuf::python::descriptor::Dealloc,grey
1508190311.389985,1880,__memcmp_sse4_1,grey
1508190311.390942,190,PyDict_GetItemString,grey
1508190311.391913,3910,google::protobuf::DescriptorPool::Tables::FindByNameHelper,grey
1508190311.392890,1930,__memset_sse2,grey
1508190311.393876,6530,std::_Hashtable<char,grey
1508190311.394863,6340,security_inode_permission,grey
1508190311.395858,2390,_int_free,grey
1508190311.396853,7660,unmapped_area_topdown,grey
1508190311.397850,170,PyDict_GetItem,grey
1508190311.398827,790,PyObject_Malloc@plt,grey
1508190311.399782,1250,[unknown],grey
1508190311.400744,1250,[unknown],grey
1508190311.401715,2400,_int_malloc,grey
1508190311.402694,1250,[unknown],grey
1508190311.403679,1250,[unknown],grey
1508190311.404671,340,PyEval_EvalFrameEx,grey
1508190311.405666,670,PyObject_Free,grey
1508190311.406661,660,PyObject_CallMethod,grey
1508190311.407656,370,PyFrame_New,grey
1508190311.408646,340,PyEval_EvalFrameEx,grey
1508190311.409275,6240,run_timer_softirq,grey
1508190311.409603,1390,_PyObject_GenericGetAttrWithDict,grey
1508190311.410564,670,PyObject_Free,grey
1508190311.411536,780,PyObject_Malloc,grey
1508190311.412518,1250,[unknown],grey
1508190311.413514,860,PySequence_Fast@plt,grey
1508190311.414509,210,PyDict_Merge,grey
1508190311.415516,1250,[unknown],grey
1508190311.416268,4570,intel_idle,grey
1508190311.416507,370,PyFrame_New,grey
1508190311.417496,1250,[unknown],grey
1508190311.418315,5160,nohz_balance_enter_idle,grey
1508190311.418494,6540,std::_Hashtable<std::pair<google::protobuf::Descriptor,grey
1508190311.419450,340,PyEval_EvalFrameEx,grey
1508190311.420407,1250,[unknown],grey
1508190311.420746,1250,[unknown],grey
1508190311.420838,1250,[unknown],grey
